# logU  Z  xi  lnh  NV1240 NIV1486 CIV1548 CIV1551     HeII1640 OIII1661 OIII1666 NIII1750 SiIII1883 SiIII1888 CIII1909 MgII2796 MgII2803 NeIV2424 NeV3426  OII3727 NeIII3869     Hdelta Hgamma OIII4363 HeII4686 Hbeta OIII4959 OIII5007 HeI5876 OI6300 NII6548 Halpha NII6584 SII6717 SII6731 
-2.5 0.04 0.5 4.0 523600.0 13430.0 230100.0 315900.0 45240.0 13740.0 33230.0 71080.0 17540.0 19200.0 565300.0 267900.0 184500.0 8595.0 580.2 5711000.0 2297000.0        1129000.0 2022000.0 83220.0 4358.0 4312000.0 9501000.0 28600000.0 877600.0 328400.0 3385000.0 12590000.0 9990000.0 406900.0 817100.0
-3.0 0.0001 0.1 1.0 95.94 6277.0 699900.0 393400.0 197100.0 222000.0 547100.0 25060.0 983400.0 580000.0 4005000.0 1101000.0 567800.0 657.5 437.7 5484000.0 1060000.0        10230000.0 18570000.0 280800.0 16830.0 39390000.0 3698000.0 11130000.0 4082000.0 110800.0 24350.0 116200000.0 71850.0 348600.0 247700.0
-3.0 0.0001 0.1 2.0 91.75 6288.0 707100.0 397300.0 197100.0 220900.0 544500.0 24960.0 977000.0 578200.0 3992000.0 1101000.0 567800.0 655.8 437.7 5365000.0 1058000.0        10220000.0 18560000.0 279900.0 16840.0 39360000.0 3691000.0 11110000.0 4174000.0 110800.0 24290.0 116100000.0 71680.0 324500.0 249000.0
-3.0 0.0001 0.1 3.0 79.85 6128.0 706700.0 397400.0 197200.0 213000.0 525000.0 24210.0 929200.0 568500.0 3871000.0 1085000.0 558600.0 644.7 437.7 4509000.0 1041000.0        10170000.0 18480000.0 273200.0 16880.0 39190000.0 3636000.0 10950000.0 4805000.0 110500.0 23940.0 115000000.0 70630.0 211800.0 244600.0
-3.0 0.0001 0.1 4.0 47.11 5766.0 695000.0 391900.0 197300.0 197300.0 486200.0 22540.0 752200.0 612100.0 3593000.0 1048000.0 539100.0 605.2 437.7 2023000.0 1004000.0        10040000.0 18250000.0 263100.0 16950.0 38750000.0 3487000.0 10490000.0 6080000.0 109200.0 21370.0 112900000.0 63050.0 63100.0 120500.0
-3.0 0.0001 0.3 1.0 95.22 6451.0 541700.0 306600.0 197600.0 190300.0 469000.0 25400.0 439400.0 259200.0 2937000.0 584800.0 304400.0 690.3 437.7 4640000.0 1066000.0        10230000.0 18570000.0 239300.0 16850.0 39400000.0 3131000.0 9426000.0 4077000.0 93630.0 24390.0 116300000.0 71980.0 349200.0 248200.0
-3.0 0.0001 0.3 2.0 91.03 6461.0 547100.0 309600.0 197600.0 189400.0 466700.0 25300.0 436500.0 258300.0 2928000.0 584800.0 304300.0 688.4 437.7 4539000.0 1063000.0        10220000.0 18560000.0 238500.0 16860.0 39360000.0 3125000.0 9407000.0 4170000.0 93590.0 24330.0 116100000.0 71810.0 325000.0 249400.0
-3.0 0.0001 0.3 3.0 79.2 6295.0 547000.0 309900.0 197700.0 182500.0 449900.0 24530.0 415000.0 253900.0 2838000.0 575200.0 298600.0 676.7 437.7 3814000.0 1046000.0        10170000.0 18480000.0 232700.0 16900.0 39190000.0 3079000.0 9267000.0 4802000.0 93350.0 23980.0 115000000.0 70750.0 212200.0 245000.0
-3.0 0.0001 0.3 4.0 46.61 5927.0 538800.0 306200.0 197700.0 169100.0 416700.0 22840.0 336100.0 273300.0 2635000.0 555000.0 287600.0 635.1 437.7 1711000.0 1009000.0        10040000.0 18250000.0 224100.0 16970.0 38750000.0 2952000.0 8886000.0 6077000.0 92210.0 21400.0 112900000.0 63150.0 63190.0 120700.0
-3.0 0.0001 0.5 1.0 94.44 6624.0 393500.0 223100.0 198100.0 147300.0 363100.0 25730.0 109500.0 64610.0 1988000.0 249100.0 129400.0 723.7 437.7 3546000.0 1071000.0        10220000.0 18570000.0 184200.0 16870.0 39400000.0 2395000.0 7210000.0 4072000.0 71440.0 24430.0 116300000.0 72090.0 349700.0 248500.0
-3.0 0.0001 0.5 2.0 90.28 6634.0 397400.0 225300.0 198100.0 146600.0 361300.0 25630.0 108800.0 64400.0 1982000.0 248900.0 129300.0 721.7 437.7 3469000.0 1068000.0        10220000.0 18560000.0 183600.0 16880.0 39360000.0 2391000.0 7196000.0 4165000.0 71410.0 24370.0 116200000.0 71920.0 325500.0 249800.0
-3.0 0.0001 0.5 3.0 78.51 6462.0 397600.0 225900.0 198200.0 141300.0 348200.0 24840.0 103400.0 63290.0 1921000.0 244000.0 126500.0 709.5 437.7 2914000.0 1050000.0        10170000.0 18470000.0 179100.0 16920.0 39190000.0 2355000.0 7088000.0 4799000.0 71220.0 24010.0 115000000.0 70850.0 212400.0 245300.0
-3.0 0.0001 0.5 4.0 46.08 6086.0 392400.0 223800.0 198200.0 130900.0 322500.0 23130.0 83770.0 68110.0 1783000.0 234800.0 121500.0 665.6 437.7 1307000.0 1013000.0        10040000.0 18240000.0 172500.0 16990.0 38740000.0 2258000.0 6797000.0 6075000.0 70350.0 21430.0 113000000.0 63230.0 63270.0 120800.0
-3.0 0.0002 0.1 1.0 300.5 9767.0 1011000.0 565000.0 148400.0 368900.0 909200.0 44120.0 1695000.0 999600.0 6839000.0 1952000.0 999600.0 646.1 462.7 10000000.0 1845000.0        9951000.0 18040000.0 478200.0 11810.0 38250000.0 6467000.0 19460000.0 3969000.0 192100.0 45900.0 112500000.0 135400.0 627100.0 445700.0
-3.0 0.0002 0.1 2.0 291.7 9788.0 1022000.0 570700.0 148400.0 367300.0 905200.0 43970.0 1684000.0 997000.0 6822000.0 1953000.0 1000000.0 644.4 462.7 9785000.0 1841000.0        9944000.0 18030000.0 476800.0 11810.0 38230000.0 6455000.0 19430000.0 4057000.0 192000.0 45800.0 112400000.0 135200.0 583600.0 448100.0
-3.0 0.0002 0.1 3.0 266.2 9537.0 1020000.0 570300.0 148500.0 354300.0 873200.0 42670.0 1603000.0 981000.0 6620000.0 1927000.0 985800.0 633.6 462.7 8223000.0 1812000.0        9904000.0 17950000.0 465500.0 11850.0 38080000.0 6361000.0 19150000.0 4658000.0 191600.0 45130.0 111400000.0 133200.0 380100.0 440100.0
-3.0 0.0002 0.1 4.0 213.1 8958.0 1001000.0 560500.0 148600.0 328000.0 808400.0 39740.0 1297000.0 1057000.0 6147000.0 1864000.0 953000.0 596.0 462.7 3687000.0 1748000.0        9780000.0 17740000.0 448200.0 11910.0 37670000.0 6099000.0 18360000.0 5876000.0 189500.0 40230.0 109500000.0 118700.0 112600.0 215700.0
-3.0 0.0002 0.3 1.0 298.8 10250.0 790400.0 447600.0 148900.0 320600.0 790100.0 45240.0 764600.0 451000.0 5066000.0 1031000.0 533500.0 702.7 462.7 8487000.0 1861000.0        9942000.0 18030000.0 411100.0 11820.0 38230000.0 5494000.0 16540000.0 3957000.0 162500.0 46040.0 112600000.0 135900.0 629000.0 447000.0
-3.0 0.0002 0.3 2.0 290.1 10270.0 798600.0 451900.0 148900.0 319100.0 786400.0 45080.0 759800.0 449700.0 5052000.0 1032000.0 533500.0 700.7 462.7 8302000.0 1857000.0        9935000.0 18020000.0 409800.0 11830.0 38200000.0 5484000.0 16510000.0 4046000.0 162500.0 45940.0 112400000.0 135600.0 585300.0 449300.0
-3.0 0.0002 0.3 3.0 264.7 10000.0 797800.0 451800.0 149000.0 307600.0 758200.0 43720.0 722700.0 442300.0 4900000.0 1016000.0 524900.0 688.6 462.7 6975000.0 1827000.0        9894000.0 17940000.0 399900.0 11860.0 38050000.0 5403000.0 16260000.0 4650000.0 162100.0 45260.0 111400000.0 133600.0 381100.0 441200.0
-3.0 0.0002 0.3 4.0 211.9 9403.0 783700.0 445000.0 149100.0 284900.0 702100.0 40720.0 584900.0 476600.0 4550000.0 982300.0 506700.0 647.1 462.7 3126000.0 1763000.0        9770000.0 17730000.0 385200.0 11930.0 37640000.0 5181000.0 15600000.0 5869000.0 160200.0 40340.0 109400000.0 119000.0 112900.0 216200.0
-3.0 0.0002 0.5 1.0 297.0 10750.0 582300.0 333400.0 149400.0 251600.0 620000.0 46350.0 192500.0 113600.0 3463000.0 437100.0 228500.0 764.6 462.7 6505000.0 1878000.0        9937000.0 18020000.0 319100.0 11850.0 38220000.0 4217000.0 12690000.0 3947000.0 124200.0 46180.0 112600000.0 136300.0 630700.0 448300.0
-3.0 0.0002 0.5 2.0 288.3 10770.0 588100.0 336600.0 149400.0 250300.0 616900.0 46170.0 191300.0 113200.0 3453000.0 437000.0 228300.0 762.3 462.7 6363000.0 1873000.0        9929000.0 18010000.0 318100.0 11850.0 38190000.0 4209000.0 12670000.0 4037000.0 124100.0 46070.0 112500000.0 136000.0 586800.0 450500.0
-3.0 0.0002 0.5 3.0 263.1 10490.0 587700.0 336800.0 149500.0 241200.0 594500.0 44760.0 181900.0 111300.0 3348000.0 429600.0 223900.0 748.8 462.7 5344000.0 1843000.0        9888000.0 17930000.0 310300.0 11880.0 38040000.0 4146000.0 12480000.0 4644000.0 123800.0 45380.0 111400000.0 133900.0 382100.0 442300.0
-3.0 0.0002 0.5 4.0 210.8 9861.0 578400.0 332500.0 149600.0 223300.0 550400.0 41680.0 147200.0 119800.0 3108000.0 414300.0 215600.0 702.8 462.7 2394000.0 1777000.0        9762000.0 17720000.0 298800.0 11950.0 37620000.0 3976000.0 11970000.0 5865000.0 122400.0 40440.0 109400000.0 119300.0 113200.0 216700.0
-3.0 0.0005 0.1 1.0 756.6 15520.0 1440000.0 799200.0 95120.0 694500.0 1711000.0 97170.0 3531000.0 2083000.0 13990000.0 4620000.0 2348000.0 456.1 545.1 25100000.0 4030000.0        9739000.0 17590000.0 972500.0 6536.0 37290000.0 14370000.0 43260000.0 3893000.0 431900.0 127700.0 109000000.0 376900.0 1529000.0 1086000.0
-3.0 0.0005 0.1 2.0 725.0 15590.0 1457000.0 808100.0 95150.0 692700.0 1707000.0 97050.0 3517000.0 2082000.0 13980000.0 4628000.0 2353000.0 455.3 545.1 24570000.0 4025000.0        9733000.0 17580000.0 970900.0 6540.0 37270000.0 14360000.0 43210000.0 3973000.0 432100.0 127500.0 108900000.0 376300.0 1422000.0 1093000.0
-3.0 0.0005 0.1 3.0 651.6 15250.0 1457000.0 808200.0 95230.0 671500.0 1655000.0 94680.0 3362000.0 2060000.0 13630000.0 4580000.0 2327000.0 449.7 545.1 20700000.0 3968000.0        9703000.0 17530000.0 951200.0 6565.0 37160000.0 14170000.0 42660000.0 4521000.0 432000.0 125700.0 108000000.0 371000.0 922300.0 1075000.0
-3.0 0.0005 0.1 4.0 548.1 14350.0 1426000.0 792000.0 95320.0 624500.0 1539000.0 88650.0 2729000.0 2240000.0 12730000.0 4452000.0 2262000.0 427.8 545.1 9304000.0 3837000.0        9597000.0 17350000.0 919500.0 6622.0 36830000.0 13620000.0 40990000.0 5643000.0 428400.0 112000.0 106400000.0 330500.0 271000.0 522000.0
-3.0 0.0005 0.3 1.0 751.4 17370.0 1170000.0 659700.0 95490.0 631300.0 1556000.0 103700.0 1650000.0 973100.0 10720000.0 2441000.0 1251000.0 532.3 545.1 21560000.0 4126000.0        9712000.0 17550000.0 861900.0 6550.0 37210000.0 12370000.0 37230000.0 3864000.0 368000.0 128900.0 108900000.0 380400.0 1542000.0 1096000.0
-3.0 0.0005 0.3 2.0 720.0 17430.0 1183000.0 666500.0 95510.0 629100.0 1550000.0 103500.0 1642000.0 971700.0 10710000.0 2445000.0 1253000.0 531.1 545.1 21110000.0 4119000.0        9706000.0 17540000.0 860000.0 6554.0 37190000.0 12350000.0 37180000.0 3946000.0 368100.0 128700.0 108800000.0 379700.0 1434000.0 1102000.0
-3.0 0.0005 0.3 3.0 647.1 17020.0 1182000.0 666100.0 95590.0 608600.0 1500000.0 100800.0 1567000.0 959500.0 10430000.0 2416000.0 1237000.0 523.4 545.1 17760000.0 4059000.0        9674000.0 17480000.0 841400.0 6579.0 37070000.0 12190000.0 36680000.0 4503000.0 367700.0 126700.0 107900000.0 374000.0 929800.0 1083000.0
-3.0 0.0005 0.3 4.0 545.0 16000.0 1158000.0 653600.0 95690.0 565400.0 1393000.0 94260.0 1271000.0 1041000.0 9726000.0 2346000.0 1201000.0 496.3 545.1 7972000.0 3923000.0        9566000.0 17310000.0 812700.0 6636.0 36730000.0 11710000.0 35240000.0 5633000.0 364200.0 112800.0 106200000.0 333000.0 273000.0 525600.0
-3.0 0.0005 0.5 1.0 745.9 19490.0 899600.0 515400.0 95950.0 518300.0 1277000.0 110600.0 430400.0 253900.0 7588000.0 1032000.0 536100.0 629.9 545.1 16720000.0 4222000.0        9689000.0 17520000.0 689700.0 6569.0 37140000.0 9613000.0 28940000.0 3838000.0 282400.0 130000.0 108800000.0 383500.0 1554000.0 1104000.0
-3.0 0.0005 0.5 2.0 714.7 19540.0 909000.0 520400.0 95970.0 516200.0 1272000.0 110300.0 428000.0 253400.0 7573000.0 1033000.0 536300.0 628.0 545.1 16360000.0 4214000.0        9682000.0 17510000.0 687800.0 6573.0 37120000.0 9598000.0 28890000.0 3921000.0 282500.0 129700.0 108700000.0 382700.0 1445000.0 1110000.0
-3.0 0.0005 0.5 3.0 642.5 19040.0 907700.0 520100.0 96040.0 498300.0 1228000.0 107200.0 407800.0 249700.0 7359000.0 1019000.0 528400.0 617.6 545.1 13750000.0 4149000.0        9649000.0 17450000.0 672000.0 6597.0 37000000.0 9464000.0 28490000.0 4487000.0 282000.0 127700.0 107800000.0 376800.0 936300.0 1090000.0
-3.0 0.0005 0.5 4.0 541.8 17890.0 890000.0 511200.0 96140.0 462100.0 1139000.0 100000.0 330500.0 270200.0 6852000.0 987200.0 511400.0 583.3 545.1 6160000.0 4007000.0        9538000.0 17260000.0 648200.0 6655.0 36640000.0 9087000.0 27350000.0 5628000.0 279100.0 113600.0 106100000.0 335100.0 274600.0 528500.0
-3.0 0.001 0.1 1.0 1077.0 17310.0 1457000.0 815100.0 64130.0 879200.0 2166000.0 150900.0 5022000.0 2963000.0 19740000.0 8087000.0 4100000.0 208.5 595.0 46010000.0 6457000.0        9425000.0 16970000.0 1384000.0 3473.0 35980000.0 23580000.0 70970000.0 3795000.0 755300.0 280200.0 104600000.0 826900.0 2833000.0 2011000.0
-3.0 0.001 0.1 2.0 990.5 17480.0 1480000.0 826200.0 64160.0 881400.0 2171000.0 151500.0 5025000.0 2976000.0 19820000.0 8122000.0 4118000.0 208.8 595.0 45150000.0 6461000.0        9422000.0 16960000.0 1387000.0 3477.0 35970000.0 23600000.0 71020000.0 3863000.0 756600.0 280200.0 104500000.0 826800.0 2637000.0 2028000.0
-3.0 0.001 0.1 3.0 848.2 17350.0 1492000.0 832300.0 64260.0 867500.0 2137000.0 150000.0 4870000.0 2988000.0 19580000.0 8095000.0 4104000.0 208.5 595.0 38310000.0 6408000.0        9402000.0 16930000.0 1374000.0 3497.0 35910000.0 23420000.0 70500000.0 4333000.0 758900.0 277200.0 103800000.0 818100.0 1711000.0 2006000.0
-3.0 0.001 0.1 4.0 720.5 16560.0 1467000.0 819300.0 64370.0 821700.0 2024000.0 143100.0 4018000.0 3329000.0 18610000.0 7979000.0 4045000.0 203.3 595.0 17460000.0 6247000.0        9317000.0 16800000.0 1346000.0 3547.0 35660000.0 22660000.0 68220000.0 5321000.0 757400.0 248600.0 102500000.0 733500.0 502500.0 974100.0
-3.0 0.001 0.3 1.0 1069.0 21150.0 1263000.0 717000.0 64410.0 855600.0 2108000.0 171600.0 2480000.0 1463000.0 15960000.0 4325000.0 2211000.0 253.5 595.0 40430000.0 6772000.0        9360000.0 16860000.0 1287000.0 3492.0 35750000.0 20730000.0 62380000.0 3739000.0 651400.0 286000.0 104100000.0 843900.0 2889000.0 2051000.0
-3.0 0.001 0.3 2.0 982.8 21290.0 1280000.0 725400.0 64440.0 855700.0 2108000.0 171900.0 2476000.0 1466000.0 15990000.0 4339000.0 2218000.0 253.4 595.0 39640000.0 6771000.0        9356000.0 16860000.0 1287000.0 3496.0 35740000.0 20720000.0 62380000.0 3811000.0 652100.0 285700.0 104000000.0 843200.0 2687000.0 2067000.0
-3.0 0.001 0.3 3.0 841.9 21000.0 1285000.0 728000.0 64540.0 837200.0 2063000.0 169300.0 2387000.0 1464000.0 15730000.0 4312000.0 2204000.0 252.1 595.0 33540000.0 6701000.0        9335000.0 16820000.0 1269000.0 3517.0 35670000.0 20530000.0 61800000.0 4298000.0 653000.0 282300.0 103300000.0 833000.0 1742000.0 2040000.0
-3.0 0.001 0.3 4.0 717.0 19950.0 1262000.0 715500.0 64650.0 788800.0 1943000.0 160600.0 1962000.0 1620000.0 14880000.0 4234000.0 2163000.0 244.1 595.0 15230000.0 6518000.0        9247000.0 16680000.0 1239000.0 3569.0 35420000.0 19830000.0 59700000.0 5306000.0 649800.0 252600.0 101900000.0 745300.0 510900.0 988500.0
-3.0 0.001 0.5 1.0 1060.0 26190.0 1046000.0 601500.0 64750.0 755200.0 1861000.0 195600.0 686600.0 405100.0 11940000.0 1856000.0 959300.0 318.6 595.0 31990000.0 7100000.0        9299000.0 16770000.0 1082000.0 3514.0 35550000.0 16460000.0 49530000.0 3686000.0 504300.0 291200.0 103700000.0 859200.0 2937000.0 2086000.0
-3.0 0.001 0.5 2.0 974.8 26310.0 1058000.0 607700.0 64780.0 753700.0 1857000.0 195500.0 684300.0 405100.0 11950000.0 1860000.0 961100.0 318.1 595.0 31330000.0 7092000.0        9294000.0 16760000.0 1081000.0 3518.0 35530000.0 16440000.0 49490000.0 3760000.0 504700.0 290700.0 103600000.0 857900.0 2731000.0 2100000.0
-3.0 0.001 0.5 3.0 835.2 25790.0 1058000.0 608000.0 64860.0 732900.0 1806000.0 191300.0 656400.0 402300.0 11690000.0 1843000.0 951800.0 314.8 595.0 26440000.0 7003000.0        9270000.0 16720000.0 1062000.0 3539.0 35450000.0 16260000.0 48940000.0 4264000.0 504600.0 286700.0 102800000.0 846100.0 1768000.0 2068000.0
-3.0 0.001 0.5 4.0 712.9 24380.0 1037000.0 597300.0 64980.0 686100.0 1691000.0 180400.0 536700.0 441500.0 10990000.0 1801000.0 929900.0 302.4 595.0 11950000.0 6795000.0        9179000.0 16570000.0 1032000.0 3592.0 35180000.0 15670000.0 47180000.0 5297000.0 500900.0 255900.0 101400000.0 755100.0 517300.0 999900.0
-3.0 0.002 0.1 1.0 6564.0 10700.0 804600.0 480500.0 74980.0 701600.0 1727000.0 169100.0 4871000.0 2875000.0 19360000.0 11410000.0 5788000.0 2693.0 701.3 67870000.0 7916000.0        8249000.0 14820000.0 1367000.0 6844.0 31470000.0 30570000.0 92010000.0 3470000.0 1113000.0 556800.0 91060000.0 1643000.0 4269000.0 3024000.0
-3.0 0.002 0.1 2.0 6351.0 10970.0 824300.0 490500.0 74990.0 714100.0 1758000.0 172300.0 4939000.0 2926000.0 19680000.0 11530000.0 5848000.0 2711.0 701.5 66980000.0 7967000.0        8248000.0 14820000.0 1385000.0 6840.0 31460000.0 30760000.0 92590000.0 3517000.0 1118000.0 558600.0 91030000.0 1648000.0 3982000.0 3064000.0
-3.0 0.002 0.1 3.0 6163.0 11440.0 859400.0 508100.0 74990.0 736500.0 1814000.0 178500.0 4984000.0 3065000.0 20210000.0 11710000.0 5936000.0 2773.0 702.6 57830000.0 8049000.0        8238000.0 14810000.0 1420000.0 6800.0 31440000.0 31060000.0 93500000.0 3848000.0 1130000.0 558100.0 90480000.0 1647000.0 2597000.0 3069000.0
-3.0 0.002 0.1 4.0 6043.0 11520.0 876600.0 515700.0 74960.0 738600.0 1819000.0 180200.0 4327000.0 3637000.0 20220000.0 11910000.0 6036000.0 2814.0 705.8 27150000.0 8032000.0        8177000.0 14720000.0 1452000.0 6766.0 31270000.0 30700000.0 92390000.0 4586000.0 1144000.0 507900.0 89480000.0 1499000.0 770600.0 1503000.0
-3.0 0.002 0.3 1.0 6436.0 14980.0 786200.0 472300.0 74740.0 765700.0 1886000.0 214600.0 2643000.0 1560000.0 17140000.0 6256000.0 3208000.0 3430.0 712.8 62030000.0 8667000.0        8109000.0 14580000.0 1380000.0 6726.0 30930000.0 27880000.0 83930000.0 3371000.0 984000.0 579100.0 89610000.0 1709000.0 4435000.0 3144000.0
-3.0 0.002 0.3 2.0 6224.0 15260.0 801300.0 480100.0 74750.0 774500.0 1907000.0 217300.0 2665000.0 1579000.0 17340000.0 6303000.0 3232000.0 3444.0 712.9 61050000.0 8702000.0        8107000.0 14570000.0 1392000.0 6724.0 30930000.0 27990000.0 84260000.0 3422000.0 987200.0 580000.0 89580000.0 1712000.0 4131000.0 3179000.0
-3.0 0.002 0.3 3.0 6043.0 15630.0 823800.0 491500.0 74770.0 785600.0 1935000.0 221500.0 2651000.0 1629000.0 17560000.0 6352000.0 3257000.0 3491.0 713.9 52370000.0 8733000.0        8097000.0 14560000.0 1409000.0 6703.0 30900000.0 28100000.0 84580000.0 3777000.0 993800.0 577200.0 89040000.0 1703000.0 2687000.0 3166000.0
-3.0 0.002 0.3 4.0 5935.0 15500.0 830600.0 494000.0 74780.0 774600.0 1908000.0 220000.0 2270000.0 1898000.0 17320000.0 6398000.0 3279000.0 3495.0 716.9 24380000.0 8654000.0        8036000.0 14470000.0 1423000.0 6689.0 30740000.0 27600000.0 83090000.0 4551000.0 999000.0 522800.0 88060000.0 1543000.0 795000.0 1545000.0
-3.0 0.002 0.5 1.0 6286.0 22060.0 755300.0 453200.0 74470.0 772700.0 1903000.0 277200.0 817100.0 482100.0 14220000.0 2797000.0 1450000.0 4525.0 727.6 50960000.0 9531000.0        7977000.0 14350000.0 1276000.0 6591.0 30440000.0 23090000.0 69510000.0 3274000.0 775600.0 600100.0 88300000.0 1771000.0 4584000.0 3252000.0
-3.0 0.002 0.5 2.0 6075.0 22320.0 766300.0 459000.0 74480.0 776800.0 1914000.0 279100.0 819600.0 485400.0 14320000.0 2811000.0 1457000.0 4531.0 727.7 50050000.0 9547000.0        7975000.0 14350000.0 1282000.0 6592.0 30430000.0 23140000.0 69640000.0 3329000.0 777200.0 600100.0 88270000.0 1771000.0 4265000.0 3282000.0
-3.0 0.002 0.5 3.0 5900.0 22420.0 777100.0 464600.0 74530.0 773800.0 1906000.0 279800.0 803200.0 493100.0 14300000.0 2813000.0 1458000.0 4548.0 728.4 42650000.0 9515000.0        7963000.0 14330000.0 1281000.0 6590.0 30400000.0 23070000.0 69450000.0 3711000.0 779700.0 594800.0 87720000.0 1755000.0 2767000.0 3252000.0
-3.0 0.002 0.5 4.0 5807.0 21840.0 774500.0 462700.0 74570.0 748200.0 1843000.0 272600.0 676500.0 562400.0 13860000.0 2802000.0 1452000.0 4476.0 731.0 19640000.0 9355000.0        7899000.0 14230000.0 1275000.0 6596.0 30230000.0 22510000.0 67760000.0 4525000.0 779300.0 535800.0 86720000.0 1581000.0 814500.0 1579000.0
-3.0 0.004 0.1 1.0 37920.0 5787.0 408600.0 295800.0 237000.0 353800.0 870200.0 135900.0 3162000.0 1869000.0 13310000.0 13890000.0 7064000.0 12190.0 967.9 87570000.0 8635000.0        8004000.0 14370000.0 982100.0 31460.0 30580000.0 35430000.0 106600000.0 3544000.0 1665000.0 1220000.0 88780000.0 3602000.0 6508000.0 4592000.0
-3.0 0.004 0.1 2.0 37450.0 6187.0 425600.0 304400.0 236900.0 375700.0 924100.0 144200.0 3328000.0 1975000.0 13980000.0 14260000.0 7253000.0 12440.0 971.0 87770000.0 8842000.0        8003000.0 14360000.0 1028000.0 31380.0 30570000.0 36250000.0 109100000.0 3570000.0 1686000.0 1237000.0 88710000.0 3649000.0 6121000.0 4712000.0
-3.0 0.004 0.1 3.0 37240.0 7383.0 477300.0 330500.0 236000.0 438700.0 1079000.0 168200.0 3734000.0 2306000.0 15820000.0 15160000.0 7708000.0 13520.0 990.3 79160000.0 9390000.0        7999000.0 14360000.0 1156000.0 30850.0 30550000.0 38400000.0 115600000.0 3776000.0 1741000.0 1268000.0 88040000.0 3742000.0 4077000.0 4867000.0
-3.0 0.004 0.1 4.0 37250.0 8774.0 539500.0 360400.0 234900.0 506800.0 1247000.0 194700.0 3676000.0 3154000.0 17840000.0 16560000.0 8413000.0 15290.0 1042.0 39710000.0 9927000.0        7948000.0 14280000.0 1312000.0 30200.0 30400000.0 39940000.0 120200000.0 4302000.0 1824000.0 1199000.0 86920000.0 3538000.0 1253000.0 2464000.0
-3.0 0.004 0.3 1.0 38060.0 9763.0 447900.0 316600.0 234800.0 451300.0 1110000.0 200500.0 1974000.0 1166000.0 13350000.0 7916000.0 4094000.0 17330.0 1083.0 85470000.0 10050000.0        7708000.0 13830000.0 1110000.0 30650.0 29420000.0 33930000.0 102100000.0 3358000.0 1554000.0 1313000.0 85280000.0 3875000.0 6998000.0 4946000.0
-3.0 0.004 0.3 2.0 37590.0 10260.0 462900.0 324300.0 234700.0 471600.0 1160000.0 209500.0 2046000.0 1214000.0 13850000.0 8066000.0 4172000.0 17580.0 1085.0 85050000.0 10220000.0        7707000.0 13830000.0 1147000.0 30590.0 29410000.0 34500000.0 103800000.0 3389000.0 1567000.0 1324000.0 85220000.0 3907000.0 6555000.0 5044000.0
-3.0 0.004 0.3 3.0 37380.0 11700.0 506200.0 346500.0 234000.0 528700.0 1301000.0 234900.0 2214000.0 1365000.0 15170000.0 8414000.0 4351000.0 18670.0 1103.0 75430000.0 10670000.0        7701000.0 13820000.0 1251000.0 30160.0 29390000.0 35960000.0 108200000.0 3623000.0 1597000.0 1344000.0 84630000.0 3966000.0 4333000.0 5143000.0
-3.0 0.004 0.3 4.0 37380.0 13320.0 557100.0 371200.0 233100.0 588300.0 1448000.0 262300.0 2111000.0 1798000.0 16570000.0 8991000.0 4647000.0 20340.0 1152.0 37210000.0 11100000.0        7652000.0 13750000.0 1381000.0 29650.0 29250000.0 36900000.0 111100000.0 4196000.0 1643000.0 1258000.0 83650000.0 3711000.0 1322000.0 2584000.0
-3.0 0.004 0.5 1.0 37930.0 18110.0 509100.0 347800.0 232200.0 553300.0 1362000.0 311800.0 722600.0 426700.0 12860000.0 3804000.0 2009000.0 25530.0 1229.0 74600000.0 11900000.0        7425000.0 13330000.0 1183000.0 29680.0 28300000.0 29940000.0 90130000.0 3175000.0 1266000.0 1400000.0 81970000.0 4133000.0 7433000.0 5260000.0
-3.0 0.004 0.5 2.0 37460.0 18720.0 521800.0 354300.0 232200.0 569000.0 1401000.0 320800.0 738900.0 438000.0 13180000.0 3852000.0 2034000.0 25750.0 1231.0 73810000.0 12020000.0        7423000.0 13320000.0 1208000.0 29650.0 28300000.0 30250000.0 91060000.0 3212000.0 1273000.0 1407000.0 81930000.0 4152000.0 6941000.0 5340000.0
-3.0 0.004 0.5 3.0 37280.0 20300.0 554600.0 371200.0 231700.0 610500.0 1503000.0 345100.0 770600.0 474500.0 13950000.0 3955000.0 2087000.0 26710.0 1246.0 64520000.0 12320000.0        7417000.0 13320000.0 1275000.0 29360.0 28280000.0 31000000.0 93320000.0 3480000.0 1287000.0 1415000.0 81410000.0 4177000.0 4559000.0 5388000.0
-3.0 0.004 0.5 4.0 37300.0 22010.0 591400.0 389200.0 231100.0 648700.0 1597000.0 368700.0 706300.0 596900.0 14670000.0 4130000.0 2178000.0 27980.0 1290.0 31190000.0 12580000.0        7369000.0 13250000.0 1360000.0 29000.0 28150000.0 31290000.0 94180000.0 4106000.0 1307000.0 1310000.0 80540000.0 3865000.0 1378000.0 2680000.0
-3.0 0.006 0.1 1.0 42190.0 2321.0 250300.0 225900.0 129300.0 161000.0 395500.0 87290.0 1711000.0 1014000.0 7930000.0 12740000.0 6498000.0 5080.0 818.4 85170000.0 7605000.0        7696000.0 13820000.0 600400.0 15430.0 29500000.0 33060000.0 99500000.0 3601000.0 1878000.0 1822000.0 86260000.0 5378000.0 7413000.0 5216000.0
